"";"date";"temperature";"humidite";"ID"
"1";2020-01-01;4,48750000000002;93,125;2020
"2";2020-01-02;5,31250000000002;89,125;2020
"3";2020-01-03;8,95000000000002;86,125;2020
"4";2020-01-04;11,825;60,25;2020
"5";2020-01-05;8,23750000000003;55,75;2020
"6";2020-01-06;8,46250000000003;72,875;2020
"7";2020-01-07;7,87500000000002;79,75;2020
"8";2020-01-08;9,16250000000003;84,75;2020
"9";2020-01-09;7,60000000000002;89;2020
"10";2020-01-10;10,725;83;2020
"11";2020-01-11;8,56250000000003;66,875;2020
"12";2020-01-12;6,12500000000003;76,125;2020
"13";2020-01-13;5,01250000000002;83,125;2020
"14";2020-01-14;10,1375;86,75;2020
"15";2020-01-15;12,525;80,625;2020
"16";2020-01-16;9,78750000000003;90,125;2020
"17";2020-01-17;11,1875;82,75;2020
"18";2020-01-18;7,56250000000003;66,25;2020
"19";2020-01-19;7,18750000000002;52,25;2020
"20";2020-01-20;6,68750000000003;50,125;2020
"21";2020-01-21;6,41250000000002;77,25;2020
"22";2020-01-22;7,71250000000002;73;2020
"23";2020-01-23;9,68750000000002;77;2020
"24";2020-01-24;9,95714285714288;91;2020
"25";2020-01-25;10,15;93;2020
"26";2020-01-26;9,83750000000003;90,625;2020
"27";2020-01-27;5,93750000000002;98,25;2020
"28";2020-01-28;10,575;76,5;2020
"29";2020-01-29;10,8125;66,125;2020
"30";2020-01-30;8,02500000000002;83,875;2020
"31";2020-01-31;11,4375;82,875;2020
"32";2020-02-01;11,525;88,25;2020
"33";2020-02-02;15,425;75,25;2020
"34";2020-02-03;18,5375;56,125;2020
"35";2020-02-04;13,4875;49;2020
"36";2020-02-05;9,65714285714289;43,2857142857143;2020
"37";2020-02-06;8,46250000000002;63,75;2020
"38";2020-02-07;9,25000000000001;77,375;2020
"39";2020-02-08;9,66250000000002;87,375;2020
"40";2020-02-09;10,5625;88,375;2020
"41";2020-02-10;13,725;82;2020
"42";2020-02-11;15,25;58,3333333333333;2020
"43";2020-02-12;10,175;60,5;2020
"44";2020-02-13;7,75000000000003;78,25;2020
"45";2020-02-14;12,5875;55,875;2020
"46";2020-02-15;9,32857142857145;78;2020
"47";2020-02-16;11,0375;96,125;2020
"48";2020-02-17;12,7571428571429;87,4285714285714;2020
"49";2020-02-18;11,5375;54,125;2020
"50";2020-02-19;10,925;61,75;2020
"51";2020-02-20;8,80000000000002;78,5;2020
"52";2020-02-21;12,525;59,25;2020
"53";2020-02-22;9,50000000000002;66,875;2020
"54";2020-02-23;11,375;65;2020
"55";2020-02-24;15,3875;55;2020
"56";2020-02-25;13,15;59;2020
