"";"date";"temperature";"humidite"
"1";2009-01-01 00:00:00;9,10000000000002;87
"2";2009-01-01 03:00:00;9,80000000000001;86
"3";2009-01-01 06:00:00;9,30000000000001;89
"4";2009-01-01 09:00:00;9,80000000000001;85
"5";2009-01-01 12:00:00;11,3;74
"6";2009-01-01 15:00:00;12,6;62
"7";2009-01-01 18:00:00;7;74
"8";2009-01-01 21:00:00;5,5;67
"9";2009-01-02 00:00:00;5,80000000000001;69
"10";2009-01-02 03:00:00;5,80000000000001;68
"11";2009-01-02 06:00:00;5,80000000000001;70
"12";2009-01-02 09:00:00;6;74
"13";2009-01-02 12:00:00;6,70000000000005;75
"14";2009-01-02 15:00:00;8,5;70
"15";2009-01-02 18:00:00;3,5;85
"16";2009-01-02 21:00:00;1,90000000000003;79
"17";2009-01-03 00:00:00;0,700000000000045;82
"18";2009-01-03 03:00:00;0,800000000000011;76
"19";2009-01-03 06:00:00;0,700000000000045;75
"20";2009-01-03 09:00:00;2,40000000000003;70
"21";2009-01-03 12:00:00;5,70000000000005;61
"22";2009-01-03 15:00:00;6,80000000000001;62
"23";2009-01-03 18:00:00;4,80000000000001;71
"24";2009-01-03 21:00:00;2,20000000000005;76
"25";2009-01-04 00:00:00;1,10000000000002;70
"26";2009-01-04 03:00:00;0,400000000000034;71
"27";2009-01-04 06:00:00;-0,699999999999989;71
"28";2009-01-04 09:00:00;1,70000000000005;67
"29";2009-01-04 12:00:00;5,5;48
"30";2009-01-04 15:00:00;7,70000000000005;42
"31";2009-01-04 18:00:00;2,10000000000002;73
"32";2009-01-04 21:00:00;-0,399999999999977;75
"33";2009-01-05 00:00:00;-1,19999999999999;85
"34";2009-01-05 03:00:00;-2,89999999999998;87
"35";2009-01-05 06:00:00;-2,79999999999995;84
"36";2009-01-05 09:00:00;-2,39999999999998;81
"37";2009-01-05 12:00:00;5,5;48
"38";2009-01-05 15:00:00;4,40000000000003;51
"39";2009-01-05 18:00:00;3,80000000000001;52
"40";2009-01-05 21:00:00;2,5;56
"41";2009-01-06 00:00:00;-0,299999999999955;71
"42";2009-01-06 03:00:00;-0,299999999999955;69
"43";2009-01-06 06:00:00;-1,19999999999999;76
"44";2009-01-06 09:00:00;2,10000000000002;62
"45";2009-01-06 12:00:00;3,80000000000001;46
"46";2009-01-06 15:00:00;4,40000000000003;48
"47";2009-01-06 18:00:00;2,40000000000003;52
"48";2009-01-06 21:00:00;1,40000000000003;50
"49";2009-01-07 00:00:00;0,100000000000023;58
"50";2009-01-07 03:00:00;-0,799999999999955;61
"51";2009-01-07 06:00:00;-0,0999999999999659;57
"52";2009-01-07 09:00:00;1;54
"53";2009-01-07 12:00:00;1,70000000000005;63
"54";2009-01-07 15:00:00;-0,399999999999977;92
"55";2009-01-07 18:00:00;-0,299999999999955;92
"56";2009-01-07 21:00:00;-0,0999999999999659;80
"57";2009-01-08 00:00:00;0,200000000000045;77
"58";2009-01-08 03:00:00;-0,0999999999999659;81
"59";2009-01-08 06:00:00;0,5;77
"60";2009-01-08 09:00:00;0,800000000000011;76
"61";2009-01-08 12:00:00;3,20000000000005;62
"62";2009-01-08 15:00:00;4,10000000000002;64
"63";2009-01-08 18:00:00;1,40000000000003;72
"64";2009-01-08 21:00:00;1,20000000000005;74
"65";2009-01-09 00:00:00;2,40000000000003;70
"66";2009-01-09 03:00:00;2,80000000000001;76
"67";2009-01-09 06:00:00;2,70000000000005;73
"68";2009-01-09 09:00:00;4,20000000000005;67
"69";2009-01-09 12:00:00;8,70000000000005;55
"70";2009-01-09 15:00:00;7,40000000000003;68
"71";2009-01-09 18:00:00;5,60000000000002;75
"72";2009-01-09 21:00:00;5;74
"73";2009-01-10 00:00:00;4,60000000000002;70
"74";2009-01-10 03:00:00;4,70000000000005;65
"75";2009-01-10 06:00:00;3,80000000000001;70
"76";2009-01-10 09:00:00;4,30000000000001;68
"77";2009-01-10 12:00:00;10,3;48
"78";2009-01-10 15:00:00;9,70000000000005;57
"79";2009-01-10 18:00:00;7,5;65
"80";2009-01-10 21:00:00;4,20000000000005;70
"81";2009-01-11 00:00:00;1;82
"82";2009-01-11 03:00:00;0,600000000000023;85
"83";2009-01-11 06:00:00;-0,899999999999977;89
"84";2009-01-11 09:00:00;1,60000000000002;87
"85";2009-01-11 12:00:00;10,1;55
"86";2009-01-11 15:00:00;11,8;47
"87";2009-01-11 18:00:00;5,5;63
"88";2009-01-11 21:00:00;2,60000000000002;73
"89";2009-01-12 00:00:00;-1,39999999999998;83
"90";2009-01-12 03:00:00;-2;83
"91";2009-01-12 06:00:00;-2,59999999999997;89
"92";2009-01-12 09:00:00;1,60000000000002;79
"93";2009-01-12 12:00:00;9,90000000000003;36
"94";2009-01-12 15:00:00;11,1;44
"95";2009-01-12 18:00:00;5,40000000000003;68
"96";2009-01-12 21:00:00;1,20000000000005;87
"97";2009-01-13 00:00:00;0;85
"98";2009-01-13 03:00:00;-0,899999999999977;82
"99";2009-01-13 06:00:00;-0,899999999999977;81
"100";2009-01-13 09:00:00;2,80000000000001;71
"101";2009-01-13 12:00:00;9,90000000000003;47
"102";2009-01-13 15:00:00;11,6;47
"103";2009-01-13 18:00:00;5;68
"104";2009-01-13 21:00:00;3,30000000000001;86
"105";2009-01-14 00:00:00;3,60000000000002;82
"106";2009-01-14 03:00:00;5,20000000000005;62
"107";2009-01-14 06:00:00;7,10000000000002;64
"108";2009-01-14 09:00:00;8,5;63
"109";2009-01-14 12:00:00;12,8;42
"110";2009-01-14 15:00:00;13,3;33
"111";2009-01-14 18:00:00;8,30000000000001;52
"112";2009-01-14 21:00:00;6,40000000000003;67
"113";2009-01-15 00:00:00;2,10000000000002;81
"114";2009-01-15 03:00:00;1,40000000000003;80
"115";2009-01-15 06:00:00;-1,29999999999995;83
"116";2009-01-15 09:00:00;5;63
"117";2009-01-15 12:00:00;9,80000000000001;51
"118";2009-01-15 15:00:00;11,1;47
"119";2009-01-15 18:00:00;6,10000000000002;65
"120";2009-01-15 21:00:00;3,30000000000001;77
"121";2009-01-16 00:00:00;3,40000000000003;78
"122";2009-01-16 03:00:00;4,20000000000005;83
"123";2009-01-16 06:00:00;3,80000000000001;78
"124";2009-01-16 09:00:00;4,70000000000005;77
"125";2009-01-16 12:00:00;8,60000000000002;62
"126";2009-01-16 15:00:00;10,1;61
"127";2009-01-16 18:00:00;6,70000000000005;78
"128";2009-01-16 21:00:00;4;87
"129";2009-01-17 00:00:00;4,40000000000003;87
"130";2009-01-17 03:00:00;4,80000000000001;87
"131";2009-01-17 06:00:00;4,5;86
"132";2009-01-17 09:00:00;6,30000000000001;82
"133";2009-01-17 12:00:00;10,4;64
"134";2009-01-17 15:00:00;12,4;62
"135";2009-01-17 18:00:00;7,10000000000002;82
"136";2009-01-17 21:00:00;3,90000000000003;92
"137";2009-01-18 00:00:00;3,30000000000001;95
"138";2009-01-18 03:00:00;3,70000000000005;93
"139";2009-01-18 06:00:00;6,10000000000002;93
"140";2009-01-18 09:00:00;7;92
"141";2009-01-18 12:00:00;10,1;80
"142";2009-01-18 15:00:00;11,5;76
"143";2009-01-18 18:00:00;9,90000000000003;85
"144";2009-01-18 21:00:00;10,1;74
"145";2009-01-19 00:00:00;9,60000000000002;74
"146";2009-01-19 03:00:00;6,90000000000003;90
"147";2009-01-19 06:00:00;6,90000000000003;89
"148";2009-01-19 09:00:00;8,60000000000002;84
"149";2009-01-19 12:00:00;11,1;80
"150";2009-01-19 15:00:00;12,5;77
"151";2009-01-19 18:00:00;11,4;77
"152";2009-01-19 21:00:00;10,4;78
"153";2009-01-20 00:00:00;9,60000000000002;68
"154";2009-01-20 03:00:00;7,5;80
"155";2009-01-20 06:00:00;6,5;74
"156";2009-01-20 09:00:00;6,40000000000003;74
"157";2009-01-20 12:00:00;9,80000000000001;54
"158";2009-01-20 15:00:00;11;48
"159";2009-01-20 18:00:00;8,30000000000001;54
"160";2009-01-20 21:00:00;3,90000000000003;75
"161";2009-01-21 00:00:00;4,90000000000003;72
"162";2009-01-21 03:00:00;4,30000000000001;74
"163";2009-01-21 06:00:00;3,80000000000001;74
"164";2009-01-21 09:00:00;6,5;67
"165";2009-01-21 12:00:00;9,80000000000001;52
"166";2009-01-21 15:00:00;10,5;44
"167";2009-01-21 18:00:00;6,5;63
"168";2009-01-21 21:00:00;6;63
"169";2009-01-22 00:00:00;5,10000000000002;58
"170";2009-01-22 03:00:00;0,800000000000011;70
"171";2009-01-22 06:00:00;0,100000000000023;74
"172";2009-01-22 09:00:00;2,40000000000003;73
"173";2009-01-22 12:00:00;6,90000000000003;60
"174";2009-01-22 15:00:00;7,30000000000001;54
"175";2009-01-22 18:00:00;5,90000000000003;78
"176";2009-01-22 21:00:00;5,20000000000005;84
"177";2009-01-23 00:00:00;4,70000000000005;87
"178";2009-01-23 03:00:00;4,10000000000002;94
"179";2009-01-23 06:00:00;4,5;96
"180";2009-01-23 09:00:00;4,80000000000001;96
"181";2009-01-23 12:00:00;6,60000000000002;94
"182";2009-01-23 15:00:00;8,90000000000003;90
"183";2009-01-23 18:00:00;12,4;56
"184";2009-01-23 21:00:00;9,70000000000005;67
"185";2009-01-24 00:00:00;7,30000000000001;82
"186";2009-01-24 03:00:00;6,70000000000005;88
"187";2009-01-24 06:00:00;6,40000000000003;88
"188";2009-01-24 09:00:00;6,5;89
"189";2009-01-24 12:00:00;11,9;55
"190";2009-01-24 15:00:00;8,30000000000001;60
"191";2009-01-24 18:00:00;8,40000000000003;54
"192";2009-01-24 21:00:00;9;50
"193";2009-01-25 00:00:00;7;53
"194";2009-01-25 03:00:00;6,10000000000002;58
"195";2009-01-25 06:00:00;1;80
"196";2009-01-25 09:00:00;4,70000000000005;70
"197";2009-01-25 12:00:00;10;46
"198";2009-01-25 15:00:00;10,3;57
"199";2009-01-25 18:00:00;5,70000000000005;68
"200";2009-01-25 21:00:00;5,30000000000001;85
"201";2009-01-26 00:00:00;4,80000000000001;90
"202";2009-01-26 03:00:00;3,5;94
"203";2009-01-26 06:00:00;4,70000000000005;92
"204";2009-01-26 09:00:00;5,10000000000002;92
"205";2009-01-26 12:00:00;6;95
"206";2009-01-26 15:00:00;8,60000000000002;74
"207";2009-01-26 18:00:00;7,40000000000003;70
"208";2009-01-26 21:00:00;5,90000000000003;69
"209";2009-01-27 00:00:00;4,90000000000003;67
"210";2009-01-27 03:00:00;4,80000000000001;68
"211";2009-01-27 06:00:00;4,5;71
"212";2009-01-27 09:00:00;7,20000000000005;60
"213";2009-01-27 12:00:00;11,9;40
"214";2009-01-27 15:00:00;11,5;38
"215";2009-01-27 18:00:00;7,20000000000005;50
"216";2009-01-27 21:00:00;6,30000000000001;53
"217";2009-01-28 00:00:00;4,90000000000003;57
"218";2009-01-28 03:00:00;3,5;63
"219";2009-01-28 06:00:00;2,40000000000003;69
"220";2009-01-28 09:00:00;5,10000000000002;54
"221";2009-01-28 12:00:00;9,90000000000003;38
"222";2009-01-28 15:00:00;11,5;39
"223";2009-01-28 18:00:00;6,70000000000005;52
"224";2009-01-28 21:00:00;2,70000000000005;68
"225";2009-01-29 00:00:00;1,60000000000002;68
"226";2009-01-29 03:00:00;0,800000000000011;72
"227";2009-01-29 06:00:00;0,700000000000045;70
"228";2009-01-29 09:00:00;3,5;61
"229";2009-01-29 12:00:00;8,60000000000002;43
"230";2009-01-29 15:00:00;11,3;32
"231";2009-01-29 18:00:00;5,60000000000002;67
