"";"date";"temperature";"humidite";"ID"
"1";2008-01-01;4,42500000000003;60,625;2008
"2";2008-01-02;6,23750000000003;76,375;2008
"3";2008-01-03;8,20000000000002;85,75;2008
"4";2008-01-04;9,40000000000002;91;2008
"5";2008-01-05;9,08750000000003;95,25;2008
"6";2008-01-06;11,4875;91,375;2008
"7";2008-01-07;13,425;71,125;2008
"8";2008-01-08;7,21250000000003;70,75;2008
"9";2008-01-09;8,35000000000002;85,875;2008
"10";2008-01-10;8,93750000000001;92,875;2008
"11";2008-01-11;12,7625;88,25;2008
"12";2008-01-12;7,93750000000002;65,5;2008
"13";2008-01-13;5,75000000000003;65,875;2008
"14";2008-01-14;11,2625;87,75;2008
"15";2008-01-15;8,37500000000004;89,875;2008
"16";2008-01-16;10,1125;71;2008
"17";2008-01-17;10,5375;70,125;2008
"18";2008-01-18;11,225;80,625;2008
"19";2008-01-19;13,625;63,625;2008
"20";2008-01-20;8,85000000000002;77,125;2008
"21";2008-01-21;5,53750000000002;89,75;2008
"22";2008-01-22;12,9125;59,75;2008
"23";2008-01-23;7,93750000000003;46,75;2008
"24";2008-01-24;6,20000000000002;66,75;2008
"25";2008-01-25;9,38750000000002;66,125;2008
"26";2008-01-26;7,63750000000001;60,625;2008
"27";2008-01-27;6,90000000000002;65,25;2008
"28";2008-01-28;10,9875;34;2008
"29";2008-01-29;7,90000000000003;63,375;2008
"30";2008-01-30;8,88750000000002;58,75;2008
"31";2008-01-31;7,31250000000002;53,75;2008
"32";2008-02-01;5,42500000000003;76,125;2008
"33";2008-02-02;7,67500000000003;63,625;2008
"34";2008-02-03;6,57500000000002;68,75;2008
"35";2008-02-04;9,35000000000002;75,625;2008
"36";2008-02-05;6,85000000000002;74,75;2008
"37";2008-02-06;9,71250000000003;71,75;2008
"38";2008-02-07;10,5875;59,875;2008
"39";2008-02-08;8,86250000000003;67,625;2008
"40";2008-02-09;6,60000000000002;80,75;2008
"41";2008-02-10;6,13750000000002;82,75;2008
"42";2008-02-11;6,38750000000002;82,25;2008
"43";2008-02-12;6,67500000000002;77,75;2008
"44";2008-02-13;5,51250000000002;73,375;2008
"45";2008-02-14;6,10000000000003;78,875;2008
"46";2008-02-15;5,61250000000003;78,875;2008
"47";2008-02-16;6,87500000000002;69,375;2008
"48";2008-02-17;9,42500000000002;75,125;2008
"49";2008-02-18;9,21250000000002;78,875;2008
"50";2008-02-19;10,125;77,25;2008
"51";2008-02-20;8,80000000000003;86,875;2008
"52";2008-02-21;9,97500000000002;85,75;2008
"53";2008-02-22;10,0125;80,875;2008
"54";2008-02-23;10,1375;79,875;2008
"55";2008-02-24;11,4875;86,75;2008
"56";2008-02-25;11,5;92,25;2008
"57";2008-02-26;11,7125;96;2008
"58";2008-02-27;14,25;72,375;2008
"59";2008-02-28;12,1625;72,75;2008
"60";2008-02-29;13,55;77,625;2008
"61";2008-03-01;15,5625;61,625;2008
"62";2008-03-02;15,0375;55;2008
"63";2008-03-03;13,85;55,125;2008
"64";2008-03-04;9,12500000000002;47;2008
"65";2008-03-05;7,65000000000001;28,75;2008
"66";2008-03-06;6,60000000000002;25,5;2008
"67";2008-03-07;8,20000000000002;45,5;2008
"68";2008-03-08;10,6125;52;2008
"69";2008-03-09;6,93750000000004;76,125;2008
"70";2008-03-10;8,10000000000002;78,625;2008
"71";2008-03-11;12,3375;67;2008
"72";2008-03-12;15,7625;55,25;2008
"73";2008-03-13;13,95;50,75;2008
"74";2008-03-14;12,1375;70,375;2008
"75";2008-03-15;11,55;94,5;2008
"76";2008-03-16;12,8375;62,625;2008
"77";2008-03-17;13,6125;56,75;2008
"78";2008-03-18;11,45;52,5;2008
"79";2008-03-19;9,11250000000003;33,75;2008
"80";2008-03-20;9,33750000000002;30,375;2008
"81";2008-03-21;9,55000000000002;53,625;2008
"82";2008-03-22;9,28750000000003;51,25;2008
"83";2008-03-23;6,53750000000002;47,625;2008
"84";2008-03-24;7,06250000000002;52,125;2008
"85";2008-03-25;11,4;51,375;2008
"86";2008-03-26;8,98750000000002;67,375;2008
"87";2008-03-27;11,1625;45,5;2008
"88";2008-03-28;12,5;51;2008
"89";2008-03-29;12,7125;48;2008
"90";2008-03-30;11,675;86,625;2008
"91";2008-03-31;11,1375;65,75;2008
"92";2008-04-01;14,4125;46,375;2008
"93";2008-04-02;16,7875;46,875;2008
"94";2008-04-03;15,225;47,75;2008
"95";2008-04-04;13,6875;38;2008
"96";2008-04-05;12,6625;51;2008
"97";2008-04-06;13,5875;47,875;2008
"98";2008-04-07;9,17500000000002;34,75;2008
"99";2008-04-08;8,32500000000002;79,75;2008
"100";2008-04-09;12,825;90;2008
"101";2008-04-10;13,95;91,125;2008
"102";2008-04-11;12,075;79,375;2008
"103";2008-04-12;12,5625;51,875;2008
"104";2008-04-13;12,2875;73,375;2008
"105";2008-04-14;12,625;53,375;2008
"106";2008-04-15;12,7375;43,375;2008
"107";2008-04-16;10,4;57,25;2008
"108";2008-04-17;10,5375;87,875;2008
"109";2008-04-18;9,38750000000002;91;2008
"110";2008-04-19;11,2875;83,125;2008
"111";2008-04-20;13,4;90,125;2008
"112";2008-04-21;12,975;74,75;2008
"113";2008-04-22;14,525;60,625;2008
"114";2008-04-23;17,7125;50,875;2008
"115";2008-04-24;18,6125;46,625;2008
"116";2008-04-25;17,3;53,625;2008
"117";2008-04-26;17,05;59,75;2008
"118";2008-04-27;14,6125;77,125;2008
"119";2008-04-28;14,475;88;2008
"120";2008-04-29;13,8125;66,375;2008
"121";2008-04-30;14,3625;71,875;2008
"122";2008-05-01;13,7625;60;2008
"123";2008-05-02;14,575;67;2008
"124";2008-05-03;16,275;58,125;2008
"125";2008-05-04;16,525;52,125;2008
"126";2008-05-05;18,6125;64,375;2008
"127";2008-05-06;16,5625;81;2008
"128";2008-05-07;16,2875;69,625;2008
"129";2008-05-08;15,85;79,875;2008
"130";2008-05-09;16,8125;75,625;2008
"131";2008-05-10;18,125;63,625;2008
"132";2008-05-11;17,8125;69,125;2008
"133";2008-05-12;16,6125;70,25;2008
"134";2008-05-13;17,1;66,25;2008
"135";2008-05-14;17,8125;68,875;2008
"136";2008-05-15;17,65;86,375;2008
"137";2008-05-16;17,4625;87,625;2008
"138";2008-05-17;17,4875;84,25;2008
"139";2008-05-18;19,175;62,625;2008
"140";2008-05-19;18,675;63;2008
"141";2008-05-20;19,625;51,125;2008
"142";2008-05-21;18,975;54;2008
"143";2008-05-22;17,4;68,5;2008
"144";2008-05-23;17,7125;77,75;2008
"145";2008-05-24;18,5125;88;2008
"146";2008-05-25;17,8625;89,125;2008
"147";2008-05-26;18,3375;85;2008
"148";2008-05-27;18;85,875;2008
