"";"date";"temperature";"humidite"
"1";2005-01-01 00:00:00;4,70000000000005;78
"2";2005-01-01 03:00:00;6,80000000000001;79
"3";2005-01-01 06:00:00;8,10000000000002;77
"4";2005-01-01 09:00:00;8,70000000000005;80
"5";2005-01-01 12:00:00;14,5;57
"6";2005-01-01 15:00:00;15,1;59
"7";2005-01-01 18:00:00;10,8;72
"8";2005-01-01 21:00:00;9,10000000000002;79
"9";2005-01-02 00:00:00;9,30000000000001;82
"10";2005-01-02 03:00:00;12,5;68
"11";2005-01-02 06:00:00;10,5;68
"12";2005-01-02 09:00:00;12,4;70
"13";2005-01-02 12:00:00;16,2;47
"14";2005-01-02 15:00:00;13,6;49
"15";2005-01-02 18:00:00;8,60000000000002;61
"16";2005-01-02 21:00:00;9,20000000000005;58
"17";2005-01-03 00:00:00;7,10000000000002;60
"18";2005-01-03 03:00:00;7,60000000000002;51
"19";2005-01-03 06:00:00;6,70000000000005;54
"20";2005-01-03 09:00:00;8,30000000000001;54
"21";2005-01-03 12:00:00;12,5;35
"22";2005-01-03 15:00:00;12,1;37
"23";2005-01-03 18:00:00;7,20000000000005;51
"24";2005-01-03 21:00:00;3,10000000000002;68
"25";2005-01-04 00:00:00;3,20000000000005;68
"26";2005-01-04 03:00:00;1,20000000000005;73
"27";2005-01-04 06:00:00;-0,0999999999999659;77
"28";2005-01-04 09:00:00;2,60000000000002;71
"29";2005-01-04 12:00:00;10,4;42
"30";2005-01-04 15:00:00;11;49
"31";2005-01-04 18:00:00;5,80000000000001;73
"32";2005-01-04 21:00:00;1,40000000000003;87
"33";2005-01-05 00:00:00;0,100000000000023;83
"34";2005-01-05 03:00:00;-1,39999999999998;87
"35";2005-01-05 06:00:00;-2,19999999999999;90
"36";2005-01-05 09:00:00;1,30000000000001;83
"37";2005-01-05 12:00:00;10,2;51
"38";2005-01-05 15:00:00;11,2;62
"39";2005-01-05 18:00:00;6;79
"40";2005-01-05 21:00:00;2,90000000000003;82
"41";2005-01-06 00:00:00;4,70000000000005;86
"42";2005-01-06 03:00:00;10;68
"43";2005-01-06 06:00:00;8,10000000000002;75
"44";2005-01-06 09:00:00;11,2;70
"45";2005-01-06 12:00:00;15,9;47
"46";2005-01-06 15:00:00;16,2;43
"47";2005-01-06 18:00:00;11,9;59
"48";2005-01-06 21:00:00;8,10000000000002;75
"49";2005-01-07 00:00:00;7,60000000000002;77
"50";2005-01-07 03:00:00;5,60000000000002;81
"51";2005-01-07 06:00:00;3,30000000000001;86
"52";2005-01-07 09:00:00;6,90000000000003;77
"53";2005-01-07 12:00:00;12,8;64
"54";2005-01-07 15:00:00;13,6;60
"55";2005-01-07 18:00:00;7,40000000000003;85
"56";2005-01-07 21:00:00;7;92
"57";2005-01-08 00:00:00;8,40000000000003;90
"58";2005-01-08 03:00:00;8,80000000000001;90
"59";2005-01-08 06:00:00;8,5;88
"60";2005-01-08 09:00:00;9;85
"61";2005-01-08 12:00:00;11,8;74
"62";2005-01-08 15:00:00;12,7;71
"63";2005-01-08 18:00:00;8,5;85
"64";2005-01-08 21:00:00;5;93
"65";2005-01-09 00:00:00;2,60000000000002;92
"66";2005-01-09 03:00:00;2;97
"67";2005-01-09 06:00:00;0,5;97
"68";2005-01-09 09:00:00;2,10000000000002;95
"69";2005-01-09 12:00:00;10,2;75
"70";2005-01-09 15:00:00;10,7;71
"71";2005-01-09 18:00:00;5,80000000000001;92
"72";2005-01-09 21:00:00;3,10000000000002;96
"73";2005-01-10 00:00:00;5,30000000000001;98
"74";2005-01-10 03:00:00;6,60000000000002;94
"75";2005-01-10 06:00:00;7,40000000000003;89
"76";2005-01-10 09:00:00;7,60000000000002;87
"77";2005-01-10 12:00:00;8,80000000000001;83
"78";2005-01-10 15:00:00;9,70000000000005;81
"79";2005-01-10 18:00:00;8,5;86
"80";2005-01-10 21:00:00;8,60000000000002;85
"81";2005-01-11 00:00:00;8,5;85
"82";2005-01-11 03:00:00;8,20000000000005;87
"83";2005-01-11 06:00:00;7;89
"84";2005-01-11 09:00:00;6,60000000000002;92
"85";2005-01-11 12:00:00;11,2;70
"86";2005-01-11 15:00:00;12,2;74
"87";2005-01-11 18:00:00;6,90000000000003;90
"88";2005-01-11 21:00:00;4,30000000000001;94
"89";2005-01-12 00:00:00;4,20000000000005;95
