"";"date";"temperature";"humidite"
"1";2003-01-01 00:00:00;11,9;53
"2";2003-01-01 03:00:00;8,80000000000001;67
"3";2003-01-01 06:00:00;7,80000000000001;70
"4";2003-01-01 09:00:00;8,70000000000005;76
"5";2003-01-01 12:00:00;13,1;61
"6";2003-01-01 15:00:00;12,2;76
"7";2003-01-01 18:00:00;10,7;78
"8";2003-01-01 21:00:00;10;87
"9";2003-01-02 00:00:00;8,90000000000003;91
"10";2003-01-02 03:00:00;7,70000000000005;92
"11";2003-01-02 06:00:00;7,90000000000003;92
"12";2003-01-02 09:00:00;10,2;87
"13";2003-01-02 12:00:00;13,1;83
"14";2003-01-02 15:00:00;14,8;77
"15";2003-01-02 18:00:00;15,4;57
"16";2003-01-02 21:00:00;14,9;59
"17";2003-01-03 00:00:00;12,7;70
"18";2003-01-03 03:00:00;10,8;82
"19";2003-01-03 06:00:00;10,5;74
"20";2003-01-03 09:00:00;10,2;84
"21";2003-01-03 12:00:00;15;68
"22";2003-01-03 15:00:00;15,6;68
"23";2003-01-03 18:00:00;11,4;88
"24";2003-01-03 21:00:00;11,5;71
"25";2003-01-04 00:00:00;11,5;65
"26";2003-01-04 03:00:00;9,70000000000005;73
"27";2003-01-04 06:00:00;8;81
"28";2003-01-04 09:00:00;7,60000000000002;82
"29";2003-01-04 12:00:00;12,9;65
"30";2003-01-04 15:00:00;12,7;51
"31";2003-01-04 18:00:00;8,80000000000001;45
"32";2003-01-04 21:00:00;6,60000000000002;46
"33";2003-01-05 00:00:00;4,90000000000003;49
"34";2003-01-05 03:00:00;2,90000000000003;58
"35";2003-01-05 06:00:00;2,70000000000005;60
"36";2003-01-05 09:00:00;3;42
"37";2003-01-05 12:00:00;6,10000000000002;42
"38";2003-01-05 15:00:00;6,20000000000005;37
"39";2003-01-05 18:00:00;0,600000000000023;59
"40";2003-01-05 21:00:00;-1,29999999999995;62
"41";2003-01-06 00:00:00;-0,899999999999977;57
"42";2003-01-06 03:00:00;-0,0999999999999659;57
"43";2003-01-06 06:00:00;-1,19999999999999;90
"44";2003-01-06 09:00:00;1,30000000000001;80
"45";2003-01-06 12:00:00;-0,199999999999989;94
"46";2003-01-06 15:00:00;0,300000000000011;92
"47";2003-01-06 18:00:00;1,90000000000003;80
"48";2003-01-06 21:00:00;0,800000000000011;79
"49";2003-01-07 00:00:00;-2,59999999999997;89
"50";2003-01-07 03:00:00;-3,29999999999995;80
"51";2003-01-07 06:00:00;-3,5;73
"52";2003-01-07 09:00:00;-1,29999999999995;63
"53";2003-01-07 12:00:00;1,80000000000001;70
"54";2003-01-07 15:00:00;2,5;70
"55";2003-01-07 18:00:00;0,200000000000045;65
"56";2003-01-07 21:00:00;-0,399999999999977;59
"57";2003-01-08 00:00:00;0,300000000000011;66
"58";2003-01-08 03:00:00;-0,399999999999977;62
"59";2003-01-08 06:00:00;-0,199999999999989;62
"60";2003-01-08 09:00:00;-0,199999999999989;66
"61";2003-01-08 12:00:00;-0,399999999999977;87
"62";2003-01-08 15:00:00;0,200000000000045;92
"63";2003-01-08 18:00:00;0,400000000000034;92
"64";2003-01-08 21:00:00;0,200000000000045;92
"65";2003-01-09 00:00:00;-1,09999999999997;91
"66";2003-01-09 03:00:00;-1,5;92
"67";2003-01-09 06:00:00;-0,399999999999977;89
"68";2003-01-09 09:00:00;-0,699999999999989;90
"69";2003-01-09 12:00:00;3,70000000000005;82
"70";2003-01-09 15:00:00;5,70000000000005;66
"71";2003-01-09 18:00:00;3,5;73
"72";2003-01-09 21:00:00;1,10000000000002;85
"73";2003-01-10 00:00:00;-1,19999999999999;90
"74";2003-01-10 03:00:00;-2,59999999999997;92
"75";2003-01-10 06:00:00;-3,29999999999995;90
"76";2003-01-10 09:00:00;-1,19999999999999;83
"77";2003-01-10 12:00:00;6;56
"78";2003-01-10 15:00:00;4,30000000000001;55
"79";2003-01-10 18:00:00;0,5;61
"80";2003-01-10 21:00:00;-1,89999999999998;57
"81";2003-01-11 00:00:00;-3,19999999999999;62
"82";2003-01-11 03:00:00;-3,29999999999995;62
"83";2003-01-11 06:00:00;-3,59999999999997;63
"84";2003-01-11 09:00:00;-2;52
"85";2003-01-11 12:00:00;0,400000000000034;52
"86";2003-01-11 15:00:00;0,900000000000034;52
"87";2003-01-11 18:00:00;0,400000000000034;54
"88";2003-01-11 21:00:00;-0,599999999999966;50
"89";2003-01-12 00:00:00;-2,89999999999998;58
"90";2003-01-12 03:00:00;-2,5;55
"91";2003-01-12 06:00:00;-3,5;64
"92";2003-01-12 09:00:00;-2;58
"93";2003-01-12 12:00:00;2,10000000000002;46
"94";2003-01-12 15:00:00;3,40000000000003;43
"95";2003-01-12 18:00:00;-0,199999999999989;52
"96";2003-01-12 21:00:00;-2,29999999999995;57
"97";2003-01-13 00:00:00;-4,09999999999997;71
"98";2003-01-13 03:00:00;-4;62
"99";2003-01-13 06:00:00;-3,89999999999998;59
"100";2003-01-13 09:00:00;-2;54
"101";2003-01-13 12:00:00;4,60000000000002;37
"102";2003-01-13 15:00:00;6,5;41
"103";2003-01-13 18:00:00;2,60000000000002;46
"104";2003-01-13 21:00:00;1,30000000000001;53
"105";2003-01-14 00:00:00;1,80000000000001;63
"106";2003-01-14 03:00:00;1,80000000000001;71
"107";2003-01-14 06:00:00;1,30000000000001;77
"108";2003-01-14 09:00:00;4,90000000000003;67
"109";2003-01-14 12:00:00;11,2;51
"110";2003-01-14 15:00:00;11;57
"111";2003-01-14 18:00:00;4,60000000000002;78
"112";2003-01-14 21:00:00;2,10000000000002;85
"113";2003-01-15 00:00:00;0,900000000000034;90
"114";2003-01-15 03:00:00;0,800000000000011;90
"115";2003-01-15 06:00:00;2,90000000000003;85
"116";2003-01-15 09:00:00;4,10000000000002;81
"117";2003-01-15 12:00:00;7,70000000000005;70
"118";2003-01-15 15:00:00;8,90000000000003;71
"119";2003-01-15 18:00:00;6,80000000000001;79
"120";2003-01-15 21:00:00;5;87
"121";2003-01-16 00:00:00;5,10000000000002;85
"122";2003-01-16 03:00:00;2,30000000000001;89
"123";2003-01-16 06:00:00;0,900000000000034;89
"124";2003-01-16 09:00:00;4,60000000000002;83
"125";2003-01-16 12:00:00;12,6;49
"126";2003-01-16 15:00:00;11,9;44
"127";2003-01-16 18:00:00;5,80000000000001;61
"128";2003-01-16 21:00:00;5,60000000000002;69
"129";2003-01-17 00:00:00;5,90000000000003;69
"130";2003-01-17 03:00:00;5,90000000000003;68
"131";2003-01-17 06:00:00;5,40000000000003;76
"132";2003-01-17 09:00:00;6,40000000000003;79
"133";2003-01-17 12:00:00;8,70000000000005;71
"134";2003-01-17 15:00:00;9,10000000000002;76
"135";2003-01-17 18:00:00;7,20000000000005;83
"136";2003-01-17 21:00:00;5,10000000000002;92
"137";2003-01-18 00:00:00;3,40000000000003;93
"138";2003-01-18 03:00:00;3,90000000000003;91
"139";2003-01-18 06:00:00;2,90000000000003;88
"140";2003-01-18 09:00:00;4,40000000000003;87
"141";2003-01-18 12:00:00;10,4;61
"142";2003-01-18 15:00:00;11,2;56
"143";2003-01-18 18:00:00;6,70000000000005;79
"144";2003-01-18 21:00:00;3;87
"145";2003-01-19 00:00:00;1,20000000000005;88
"146";2003-01-19 03:00:00;1,5;91
"147";2003-01-19 06:00:00;4,20000000000005;88
"148";2003-01-19 09:00:00;4,80000000000001;93
"149";2003-01-19 12:00:00;5,70000000000005;93
"150";2003-01-19 15:00:00;7,30000000000001;93
"151";2003-01-19 18:00:00;7,30000000000001;91
"152";2003-01-19 21:00:00;7,20000000000005;90
"153";2003-01-20 00:00:00;5,40000000000003;93
"154";2003-01-20 03:00:00;3,30000000000001;92
"155";2003-01-20 06:00:00;0,400000000000034;92
"156";2003-01-20 09:00:00;3,30000000000001;93
"157";2003-01-20 12:00:00;8,90000000000003;76
"158";2003-01-20 15:00:00;10,3;71
"159";2003-01-20 18:00:00;9,5;89
"160";2003-01-20 21:00:00;10,9;83
"161";2003-01-21 00:00:00;12;80
"162";2003-01-21 03:00:00;12;82
"163";2003-01-21 06:00:00;9,70000000000005;87
"164";2003-01-21 09:00:00;10,2;89
"165";2003-01-21 12:00:00;13,6;79
"166";2003-01-21 15:00:00;13,8;68
"167";2003-01-21 18:00:00;10;89
"168";2003-01-21 21:00:00;8,80000000000001;77
"169";2003-01-22 00:00:00;9,5;63
"170";2003-01-22 03:00:00;7,20000000000005;78
"171";2003-01-22 06:00:00;8,60000000000002;70
"172";2003-01-22 09:00:00;9,80000000000001;72
"173";2003-01-22 12:00:00;11,9;63
"174";2003-01-22 15:00:00;13,2;51
"175";2003-01-22 18:00:00;9,5;70
"176";2003-01-22 21:00:00;9,70000000000005;68
"177";2003-01-23 00:00:00;6,70000000000005;76
"178";2003-01-23 03:00:00;8,80000000000001;61
"179";2003-01-23 06:00:00;8,90000000000003;56
"180";2003-01-23 09:00:00;9,90000000000003;52
"181";2003-01-23 12:00:00;11,4;43
