"";"date";"temperature";"humidite"
"1";2015-01-01 00:00:00;3,70000000000005;54
"2";2015-01-01 03:00:00;2,5;58
"3";2015-01-01 06:00:00;1,10000000000002;64
"4";2015-01-01 09:00:00;4;58
"5";2015-01-01 12:00:00;7,90000000000003;47
"6";2015-01-01 15:00:00;9,80000000000001;43
"7";2015-01-01 18:00:00;5,10000000000002;62
"8";2015-01-01 21:00:00;1,10000000000002;74
"9";2015-01-02 00:00:00;0,800000000000011;75
"10";2015-01-02 03:00:00;-1;83
"11";2015-01-02 06:00:00;-1,09999999999997;81
"12";2015-01-02 09:00:00;3;73
"13";2015-01-02 12:00:00;10,9;46
"14";2015-01-02 15:00:00;10,5;57
"15";2015-01-02 18:00:00;9,90000000000003;59
"16";2015-01-02 21:00:00;10,8;31
"17";2015-01-03 00:00:00;7,40000000000003;44
"18";2015-01-03 03:00:00;4;67
"19";2015-01-03 06:00:00;7;66
"20";2015-01-03 09:00:00;7,70000000000005;78
"21";2015-01-03 12:00:00;17,4;55
"22";2015-01-03 15:00:00;15,8;56
"23";2015-01-03 18:00:00;13;49
"24";2015-01-03 21:00:00;13,9;63
"25";2015-01-04 00:00:00;14,5;63
"26";2015-01-04 03:00:00;13,9;65
"27";2015-01-04 06:00:00;13,6;67
"28";2015-01-04 09:00:00;15;61
"29";2015-01-04 12:00:00;17,9;48
"30";2015-01-04 15:00:00;18;40
"31";2015-01-04 18:00:00;12,7;56
"32";2015-01-04 21:00:00;7,80000000000001;76
"33";2015-01-05 00:00:00;8,60000000000002;65
"34";2015-01-05 03:00:00;4,10000000000002;80
"35";2015-01-05 06:00:00;4;63
"36";2015-01-05 09:00:00;6,5;52
"37";2015-01-05 12:00:00;12,4;36
"38";2015-01-05 15:00:00;13,1;42
"39";2015-01-05 18:00:00;6,80000000000001;61
"40";2015-01-05 21:00:00;3,30000000000001;68
"41";2015-01-06 00:00:00;3,30000000000001;66
"42";2015-01-06 03:00:00;0,700000000000045;72
"43";2015-01-06 06:00:00;-0,599999999999966;75
"44";2015-01-06 09:00:00;2,10000000000002;72
"45";2015-01-06 12:00:00;9,60000000000002;45
"46";2015-01-06 15:00:00;10,7;53
"47";2015-01-06 18:00:00;6,40000000000003;68
"48";2015-01-06 21:00:00;4;77
"49";2015-01-07 00:00:00;1,90000000000003;85
"50";2015-01-07 03:00:00;1,10000000000002;86
"51";2015-01-07 06:00:00;0,900000000000034;85
"52";2015-01-07 09:00:00;4,90000000000003;82
"53";2015-01-07 12:00:00;11,5;56
"54";2015-01-07 15:00:00;11,4;64
"55";2015-01-07 18:00:00;7;82
"56";2015-01-07 21:00:00;4;86
"57";2015-01-08 00:00:00;3,30000000000001;87
"58";2015-01-08 03:00:00;0,5;89
"59";2015-01-08 06:00:00;-0,199999999999989;90
"60";2015-01-08 09:00:00;3,80000000000001;89
"61";2015-01-08 12:00:00;12,6;55
"62";2015-01-08 15:00:00;15,2;45
"63";2015-01-08 18:00:00;10,5;60
"64";2015-01-08 21:00:00;11,3;58
"65";2015-01-09 00:00:00;8,90000000000003;75
"66";2015-01-09 03:00:00;8,60000000000002;75
"67";2015-01-09 06:00:00;10,3;65
"68";2015-01-09 09:00:00;10,1;70
"69";2015-01-09 12:00:00;16,2;48
"70";2015-01-09 15:00:00;17,2;54
"71";2015-01-09 18:00:00;14,8;62
"72";2015-01-09 21:00:00;12,8;74
"73";2015-01-10 00:00:00;10,4;85
"74";2015-01-10 03:00:00;14,5;74
"75";2015-01-10 06:00:00;13,5;76
"76";2015-01-10 09:00:00;15,4;67
"77";2015-01-10 12:00:00;19,5;53
"78";2015-01-10 15:00:00;17,7;54
"79";2015-01-10 18:00:00;14,5;58
"80";2015-01-10 21:00:00;12,8;65
"81";2015-01-11 00:00:00;13,5;66
"82";2015-01-11 03:00:00;13,6;62
"83";2015-01-11 06:00:00;13,1;65
"84";2015-01-11 09:00:00;14,4;66
"85";2015-01-11 12:00:00;13,9;43
"86";2015-01-11 15:00:00;13,5;34
"87";2015-01-11 18:00:00;8,5;50
"88";2015-01-11 21:00:00;6,90000000000003;57
"89";2015-01-12 00:00:00;5,40000000000003;65
"90";2015-01-12 03:00:00;6;56
"91";2015-01-12 06:00:00;0,900000000000034;78
"92";2015-01-12 09:00:00;5,10000000000002;60
"93";2015-01-12 12:00:00;10,8;47
"94";2015-01-12 15:00:00;11,8;50
"95";2015-01-12 18:00:00;5,20000000000005;72
"96";2015-01-12 21:00:00;2,10000000000002;80
"97";2015-01-13 00:00:00;5,30000000000001;72
"98";2015-01-13 03:00:00;6,30000000000001;70
"99";2015-01-13 06:00:00;6,90000000000003;76
"100";2015-01-13 09:00:00;8,5;73
"101";2015-01-13 12:00:00;13,8;67
"102";2015-01-13 15:00:00;14,8;72
"103";2015-01-13 18:00:00;12,3;87
"104";2015-01-13 21:00:00;11,3;89
"105";2015-01-14 00:00:00;10,7;93
"106";2015-01-14 03:00:00;9,40000000000003;94
"107";2015-01-14 06:00:00;8,60000000000002;93
"108";2015-01-14 09:00:00;10,1;93
"109";2015-01-14 12:00:00;14,7;55
"110";2015-01-14 15:00:00;15,4;45
"111";2015-01-14 18:00:00;11;61
"112";2015-01-14 21:00:00;7,80000000000001;74
"113";2015-01-15 00:00:00;3,90000000000003;84
"114";2015-01-15 03:00:00;5,80000000000001;84
"115";2015-01-15 06:00:00;8;78
"116";2015-01-15 09:00:00;11;82
"117";2015-01-15 12:00:00;15,1;67
"118";2015-01-15 15:00:00;15,3;69
"119";2015-01-15 18:00:00;12,8;89
"120";2015-01-15 21:00:00;13,1;88
