"";"date";"temperature";"humidite"
"1";2007-01-01 00:00:00;9,10000000000002;98
"2";2007-01-01 03:00:00;10,3;98
"3";2007-01-01 06:00:00;10,5;98
"4";2007-01-01 09:00:00;10,9;96
"5";2007-01-01 12:00:00;13,7;86
"6";2007-01-01 15:00:00;15,6;59
"7";2007-01-01 18:00:00;12,8;72
"8";2007-01-01 21:00:00;12,7;60
"9";2007-01-02 00:00:00;9,60000000000002;72
"10";2007-01-02 03:00:00;10,7;48
"11";2007-01-02 06:00:00;9,70000000000005;54
"12";2007-01-02 09:00:00;10,9;51
"13";2007-01-02 12:00:00;12,9;43
"14";2007-01-02 15:00:00;11,7;56
"15";2007-01-02 18:00:00;9,5;65
"16";2007-01-02 21:00:00;10,9;57
"17";2007-01-03 00:00:00;9,5;61
"18";2007-01-03 03:00:00;8,70000000000005;67
"19";2007-01-03 06:00:00;6,5;68
"20";2007-01-03 09:00:00;8,60000000000002;59
"21";2007-01-03 12:00:00;12,7;40
"22";2007-01-03 15:00:00;13,5;39
"23";2007-01-03 18:00:00;8,40000000000003;57
"24";2007-01-03 21:00:00;4,90000000000003;71
"25";2007-01-04 00:00:00;4;81
"26";2007-01-04 03:00:00;5,40000000000003;76
"27";2007-01-04 06:00:00;4,30000000000001;88
"28";2007-01-04 09:00:00;4,40000000000003;85
"29";2007-01-04 12:00:00;13,1;74
"30";2007-01-04 15:00:00;14,9;62
"31";2007-01-04 18:00:00;12,3;64
"32";2007-01-04 21:00:00;11,9;70
"33";2007-01-05 00:00:00;13,1;61
"34";2007-01-05 03:00:00;11,4;63
"35";2007-01-05 06:00:00;10,2;62
"36";2007-01-05 09:00:00;12,1;58
"37";2007-01-05 12:00:00;14,9;47
"38";2007-01-05 15:00:00;15,2;48
"39";2007-01-05 18:00:00;10,4;66
"40";2007-01-05 21:00:00;5,60000000000002;81
"41";2007-01-06 00:00:00;3,90000000000003;88
"42";2007-01-06 03:00:00;3;89
"43";2007-01-06 06:00:00;2,5;89
"44";2007-01-06 09:00:00;7,30000000000001;85
"45";2007-01-06 12:00:00;13,7;63
"46";2007-01-06 15:00:00;14,3;72
"47";2007-01-06 18:00:00;10,8;92
"48";2007-01-06 21:00:00;7,70000000000005;90
"49";2007-01-07 00:00:00;8,10000000000002;91
"50";2007-01-07 03:00:00;6,10000000000002;95
"51";2007-01-07 06:00:00;5,60000000000002;96
"52";2007-01-07 09:00:00;8,80000000000001;96
"53";2007-01-07 12:00:00;13,6;79
"54";2007-01-07 15:00:00;13,4;85
"55";2007-01-07 18:00:00;9,80000000000001;92
"56";2007-01-07 21:00:00;11,6;85
"57";2007-01-08 00:00:00;8,30000000000001;93
"58";2007-01-08 03:00:00;7,90000000000003;96
"59";2007-01-08 06:00:00;8,80000000000001;98
"60";2007-01-08 09:00:00;10,1;99
"61";2007-01-08 12:00:00;14,3;82
"62";2007-01-08 15:00:00;14,3;66
"63";2007-01-08 18:00:00;12,9;74
"64";2007-01-08 21:00:00;11,9;87
"65";2007-01-09 00:00:00;12,2;88
"66";2007-01-09 03:00:00;12,8;83
"67";2007-01-09 06:00:00;10,1;90
"68";2007-01-09 09:00:00;11,7;91
"69";2007-01-09 12:00:00;15,3;77
"70";2007-01-09 15:00:00;16;82
"71";2007-01-09 18:00:00;10,8;93
"72";2007-01-09 21:00:00;8,90000000000003;97
"73";2007-01-10 00:00:00;11;98
"74";2007-01-10 03:00:00;11,5;98
"75";2007-01-10 06:00:00;11,6;96
"76";2007-01-10 09:00:00;13,2;96
"77";2007-01-10 12:00:00;14,1;89
"78";2007-01-10 15:00:00;13,8;89
"79";2007-01-10 18:00:00;13,4;93
"80";2007-01-10 21:00:00;10,9;95
