"";"date";"temperature";"humidite"
"1";2000-01-01 00:00:00;1,39000000000004;95
"2";2000-01-01 03:00:00;1,89000000000004;94
"3";2000-01-01 06:00:00;-1;92
"4";2000-01-01 09:00:00;4,10000000000002;92
"5";2000-01-01 12:00:00;9,10000000000002;79
"6";2000-01-01 15:00:00;8,60000000000002;76
"7";2000-01-01 18:00:00;6,10000000000002;88
"8";2000-01-01 21:00:00;3,80000000000001;92
"9";2000-01-02 00:00:00;4,20000000000005;84
"10";2000-01-02 03:00:00;2;89
"11";2000-01-02 06:00:00;2,80000000000001;86
"12";2000-01-02 09:00:00;6,20000000000005;80
"13";2000-01-02 12:00:00;11,1;68
"14";2000-01-02 15:00:00;12,2;65
"15";2000-01-02 18:00:00;7,20000000000005;77
"16";2000-01-02 21:00:00;4,89000000000004;83
"17";2000-01-03 00:00:00;3;87
"18";2000-01-03 03:00:00;3,60000000000002;87
"19";2000-01-03 06:00:00;5;84
"20";2000-01-03 09:00:00;6,10000000000002;79
"21";2000-01-03 12:00:00;8,30000000000001;70
"22";2000-01-03 15:00:00;9,5;68
"23";2000-01-03 18:00:00;6,39000000000004;83
"24";2000-01-03 21:00:00;7,60000000000002;79
"25";2000-01-04 00:00:00;6,30000000000001;84
"26";2000-01-04 03:00:00;6,30000000000001;85
"27";2000-01-04 06:00:00;6,80000000000001;83
"28";2000-01-04 09:00:00;8,30000000000001;79
"29";2000-01-04 12:00:00;12,7;57
"30";2000-01-04 15:00:00;13,1;58
"31";2000-01-04 18:00:00;7,89000000000004;83
"32";2000-01-04 21:00:00;5,60000000000002;89
"33";2000-01-05 00:00:00;4,10000000000002;91
"34";2000-01-05 03:00:00;3,5;90
"35";2000-01-05 06:00:00;1,89000000000004;91
"36";2000-01-05 09:00:00;6,30000000000001;89
"37";2000-01-05 12:00:00;15,39;58
"38";2000-01-05 15:00:00;13;67
"39";2000-01-05 18:00:00;8,20000000000005;86
"40";2000-01-05 21:00:00;5;93
"41";2000-01-06 00:00:00;5,5;93
"42";2000-01-06 03:00:00;6,10000000000002;94
"43";2000-01-06 06:00:00;7,30000000000001;91
"44";2000-01-06 09:00:00;8,39000000000004;87
"45";2000-01-06 12:00:00;10,89;81
"46";2000-01-06 15:00:00;12,2;75
"47";2000-01-06 18:00:00;8,70000000000005;86
"48";2000-01-06 21:00:00;6,39000000000004;91
"49";2000-01-07 00:00:00;3,39000000000004;95
"50";2000-01-07 03:00:00;1;96
"51";2000-01-07 06:00:00;2,60000000000002;96
"52";2000-01-07 09:00:00;4,5;93
"53";2000-01-07 12:00:00;15,6;48
"54";2000-01-07 15:00:00;14,3;50
"55";2000-01-07 18:00:00;9,39000000000004;80
"56";2000-01-07 21:00:00;6,89000000000004;83
"57";2000-01-08 00:00:00;4,20000000000005;89
"58";2000-01-08 03:00:00;3,5;93
"59";2000-01-08 06:00:00;4,10000000000002;88
"60";2000-01-08 09:00:00;5,80000000000001;82
"61";2000-01-08 12:00:00;11,3;61
"62";2000-01-08 15:00:00;10,39;72
"63";2000-01-08 18:00:00;7,80000000000001;82
"64";2000-01-08 21:00:00;7,10000000000002;85
"65";2000-01-09 00:00:00;6,70000000000005;90
"66";2000-01-09 03:00:00;6,80000000000001;90
"67";2000-01-09 06:00:00;7,10000000000002;88
"68";2000-01-09 09:00:00;7,5;85
"69";2000-01-09 12:00:00;8,70000000000005;77
"70";2000-01-09 15:00:00;9,89000000000004;73
"71";2000-01-09 18:00:00;8,20000000000005;92
"72";2000-01-09 21:00:00;7,70000000000005;95
"73";2000-01-10 00:00:00;7,5;91
"74";2000-01-10 03:00:00;6,80000000000001;85
"75";2000-01-10 06:00:00;7,30000000000001;77
"76";2000-01-10 09:00:00;7,60000000000002;78
"77";2000-01-10 12:00:00;10,1;64
"78";2000-01-10 15:00:00;9,89000000000004;60
"79";2000-01-10 18:00:00;6;69
"80";2000-01-10 21:00:00;4,89000000000004;71
"81";2000-01-11 00:00:00;2,89000000000004;78
"82";2000-01-11 03:00:00;3,30000000000001;77
"83";2000-01-11 06:00:00;3,60000000000002;75
"84";2000-01-11 09:00:00;4,20000000000005;76
"85";2000-01-11 12:00:00;8,89000000000004;59
"86";2000-01-11 15:00:00;10,8;57
"87";2000-01-11 18:00:00;5,5;74
"88";2000-01-11 21:00:00;3;83
"89";2000-01-12 00:00:00;0,700000000000045;85
"90";2000-01-12 03:00:00;1,89000000000004;79
"91";2000-01-12 06:00:00;NA;NA
"92";2000-01-12 09:00:00;3,30000000000001;82
"93";2000-01-12 12:00:00;8,89000000000004;56
"94";2000-01-12 15:00:00;9,10000000000002;62
"95";2000-01-12 18:00:00;4,70000000000005;84
"96";2000-01-12 21:00:00;2,20000000000005;88
"97";2000-01-13 00:00:00;-1,10999999999996;94
"98";2000-01-13 03:00:00;-1,69999999999999;94
"99";2000-01-13 06:00:00;-3;92
"100";2000-01-13 09:00:00;0,800000000000011;90
"101";2000-01-13 12:00:00;7,60000000000002;60
"102";2000-01-13 15:00:00;8,5;79
"103";2000-01-13 18:00:00;6,60000000000002;87
"104";2000-01-13 21:00:00;6,5;95
"105";2000-01-14 00:00:00;5,5;86
"106";2000-01-14 03:00:00;4,80000000000001;82
"107";2000-01-14 06:00:00;4;79
"108";2000-01-14 09:00:00;5,5;72
"109";2000-01-14 12:00:00;10,2;65
"110";2000-01-14 15:00:00;9,60000000000002;73
"111";2000-01-14 18:00:00;8,70000000000005;66
"112";2000-01-14 21:00:00;8,30000000000001;75
"113";2000-01-15 00:00:00;7,89000000000004;70
"114";2000-01-15 03:00:00;7,30000000000001;69
"115";2000-01-15 06:00:00;6,80000000000001;67
"116";2000-01-15 09:00:00;7,89000000000004;61
"117";2000-01-15 12:00:00;12,6;48
"118";2000-01-15 15:00:00;11,8;50
"119";2000-01-15 18:00:00;9;54
"120";2000-01-15 21:00:00;6,5;84
"121";2000-01-16 00:00:00;5,30000000000001;69
"122";2000-01-16 03:00:00;3,30000000000001;68
"123";2000-01-16 06:00:00;2;73
"124";2000-01-16 09:00:00;3,89000000000004;63
"125";2000-01-16 12:00:00;7,70000000000005;49
"126";2000-01-16 15:00:00;7,5;48
"127";2000-01-16 18:00:00;3,30000000000001;59
"128";2000-01-16 21:00:00;3,60000000000002;58
"129";2000-01-17 00:00:00;3,80000000000001;54
"130";2000-01-17 03:00:00;4,20000000000005;56
"131";2000-01-17 06:00:00;3,10000000000002;56
"132";2000-01-17 09:00:00;3,80000000000001;54
"133";2000-01-17 12:00:00;8,30000000000001;43
"134";2000-01-17 15:00:00;10,39;41
"135";2000-01-17 18:00:00;4,80000000000001;68
"136";2000-01-17 21:00:00;5,20000000000005;71
"137";2000-01-18 00:00:00;3,39000000000004;76
"138";2000-01-18 03:00:00;1,30000000000001;83
"139";2000-01-18 06:00:00;5,70000000000005;59
"140";2000-01-18 09:00:00;7,60000000000002;57
"141";2000-01-18 12:00:00;14,2;37
"142";2000-01-18 15:00:00;14,6;40
"143";2000-01-18 18:00:00;11,3;47
"144";2000-01-18 21:00:00;9,39000000000004;49
"145";2000-01-19 00:00:00;10,2;45
"146";2000-01-19 03:00:00;9,60000000000002;43
"147";2000-01-19 06:00:00;8,5;43
"148";2000-01-19 09:00:00;8,70000000000005;46
"149";2000-01-19 12:00:00;11,39;36
"150";2000-01-19 15:00:00;11,3;32
"151";2000-01-19 18:00:00;6,60000000000002;43
"152";2000-01-19 21:00:00;4,89000000000004;48
"153";2000-01-20 00:00:00;4,5;47
"154";2000-01-20 03:00:00;3,10000000000002;52
"155";2000-01-20 06:00:00;1,89000000000004;56
"156";2000-01-20 09:00:00;4,89000000000004;47
"157";2000-01-20 12:00:00;8,39000000000004;36
"158";2000-01-20 15:00:00;9,80000000000001;41
"159";2000-01-20 18:00:00;5,5;54
"160";2000-01-20 21:00:00;2,89000000000004;58
"161";2000-01-21 00:00:00;1;66
"162";2000-01-21 03:00:00;1,10000000000002;63
"163";2000-01-21 06:00:00;-1,39999999999998;73
"164";2000-01-21 09:00:00;2,89000000000004;60
"165";2000-01-21 12:00:00;9;39
"166";2000-01-21 15:00:00;10;38
"167";2000-01-21 18:00:00;5,89000000000004;50
"168";2000-01-21 21:00:00;3,10000000000002;58
"169";2000-01-22 00:00:00;3,30000000000001;57
"170";2000-01-22 03:00:00;3,20000000000005;61
"171";2000-01-22 06:00:00;2;65
"172";2000-01-22 09:00:00;4,60000000000002;59
"173";2000-01-22 12:00:00;11,39;39
"174";2000-01-22 15:00:00;8,39000000000004;44
"175";2000-01-22 18:00:00;5,89000000000004;55
"176";2000-01-22 21:00:00;5,30000000000001;62
"177";2000-01-23 00:00:00;4,80000000000001;66
"178";2000-01-23 03:00:00;5,5;54
"179";2000-01-23 06:00:00;5;47
"180";2000-01-23 09:00:00;8;39
"181";2000-01-23 12:00:00;10,7;29
"182";2000-01-23 15:00:00;10;31
"183";2000-01-23 18:00:00;6,10000000000002;47
"184";2000-01-23 21:00:00;4,10000000000002;53
"185";2000-01-24 00:00:00;4,20000000000005;55
"186";2000-01-24 03:00:00;4,20000000000005;44
"187";2000-01-24 06:00:00;3;52
"188";2000-01-24 09:00:00;5,39000000000004;44
"189";2000-01-24 12:00:00;8,5;30
"190";2000-01-24 15:00:00;7,89000000000004;32
"191";2000-01-24 18:00:00;3,89000000000004;44
"192";2000-01-24 21:00:00;1,5;51
"193";2000-01-25 00:00:00;0,200000000000045;55
"194";2000-01-25 03:00:00;-1,10999999999996;56
"195";2000-01-25 06:00:00;0;60
"196";2000-01-25 09:00:00;-0,799999999999955;94
"197";2000-01-25 12:00:00;-0,799999999999955;95
"198";2000-01-25 15:00:00;0,5;95
"199";2000-01-25 18:00:00;0,600000000000023;88
"200";2000-01-25 21:00:00;-1,39999999999998;80
"201";2000-01-26 00:00:00;-1;78
"202";2000-01-26 03:00:00;-1,10999999999996;72
"203";2000-01-26 06:00:00;-1,89999999999998;76
"204";2000-01-26 09:00:00;-1,10999999999996;76
