"";"date";"temperature";"humidite"
"1";2001-01-01 00:00:00;-0,799999999999955;78
"2";2001-01-01 03:00:00;0,400000000000034;79
"3";2001-01-01 06:00:00;3,20000000000005;77
"4";2001-01-01 09:00:00;4,90000000000003;87
"5";2001-01-01 12:00:00;12;88
"6";2001-01-01 15:00:00;9,70000000000005;91
"7";2001-01-01 18:00:00;12,5;88
"8";2001-01-01 21:00:00;12,5;90
"9";2001-01-02 00:00:00;12,6;91
"10";2001-01-02 03:00:00;12,9;91
"11";2001-01-02 06:00:00;12,8;90
"12";2001-01-02 09:00:00;12,5;92
"13";2001-01-02 12:00:00;15,5;80
"14";2001-01-02 15:00:00;15,8;74
"15";2001-01-02 18:00:00;14;51
"16";2001-01-02 21:00:00;10,8;70
"17";2001-01-03 00:00:00;9,10000000000002;70
"18";2001-01-03 03:00:00;7,40000000000003;76
"19";2001-01-03 06:00:00;6,30000000000001;85
"20";2001-01-03 09:00:00;9,10000000000002;78
"21";2001-01-03 12:00:00;14,4;55
"22";2001-01-03 15:00:00;13;68
"23";2001-01-03 18:00:00;9,20000000000005;85
"24";2001-01-03 21:00:00;6,90000000000003;93
"25";2001-01-04 00:00:00;7,70000000000005;89
"26";2001-01-04 03:00:00;7,90000000000003;89
"27";2001-01-04 06:00:00;8,20000000000005;88
"28";2001-01-04 09:00:00;9,40000000000003;89
"29";2001-01-04 12:00:00;13,5;70
"30";2001-01-04 15:00:00;14,6;51
"31";2001-01-04 18:00:00;11,9;58
"32";2001-01-04 21:00:00;8,40000000000003;75
"33";2001-01-05 00:00:00;6,90000000000003;84
"34";2001-01-05 03:00:00;4,90000000000003;89
"35";2001-01-05 06:00:00;7,10000000000002;89
"36";2001-01-05 09:00:00;8,60000000000002;86
"37";2001-01-05 12:00:00;11,3;86
"38";2001-01-05 15:00:00;12,7;80
"39";2001-01-05 18:00:00;12,8;91
"40";2001-01-05 21:00:00;12,5;92
"41";2001-01-06 00:00:00;12,6;94
"42";2001-01-06 03:00:00;12,2;93
"43";2001-01-06 06:00:00;11,7;93
"44";2001-01-06 09:00:00;11,4;92
"45";2001-01-06 12:00:00;12,6;83
"46";2001-01-06 15:00:00;11,2;94
"47";2001-01-06 18:00:00;9;92
"48";2001-01-06 21:00:00;8,30000000000001;91
"49";2001-01-07 00:00:00;8,5;91
"50";2001-01-07 03:00:00;6,30000000000001;93
"51";2001-01-07 06:00:00;4,70000000000005;96
