"";"date";"temperature";"humidite"
"1";2016-01-01 00:00:00;10,1;95
"2";2016-01-01 03:00:00;10,1;95
"3";2016-01-01 06:00:00;10;95
"4";2016-01-01 09:00:00;10;92
"5";2016-01-01 12:00:00;10,5;89
"6";2016-01-01 15:00:00;13;83
"7";2016-01-01 18:00:00;13,1;88
"8";2016-01-01 21:00:00;13,2;92
"9";2016-01-02 00:00:00;13,2;93
"10";2016-01-02 03:00:00;12,1;96
"11";2016-01-02 06:00:00;11,1;94
"12";2016-01-02 09:00:00;11,6;92
"13";2016-01-02 12:00:00;13,8;68
"14";2016-01-02 15:00:00;11,8;68
"15";2016-01-02 18:00:00;10,4;64
"16";2016-01-02 21:00:00;9,80000000000001;71
"17";2016-01-03 00:00:00;9,5;67
"18";2016-01-03 03:00:00;8,30000000000001;74
"19";2016-01-03 06:00:00;7,20000000000005;81
"20";2016-01-03 09:00:00;9,5;75
"21";2016-01-03 12:00:00;11,7;64
"22";2016-01-03 15:00:00;11;67
"23";2016-01-03 18:00:00;8,40000000000003;80
"24";2016-01-03 21:00:00;8,80000000000001;88
"25";2016-01-04 00:00:00;8;92
"26";2016-01-04 03:00:00;7,90000000000003;93
"27";2016-01-04 06:00:00;8,60000000000002;91
"28";2016-01-04 09:00:00;10,9;78
"29";2016-01-04 12:00:00;13,2;68
"30";2016-01-04 15:00:00;12,4;66
"31";2016-01-04 18:00:00;10,5;76
"32";2016-01-04 21:00:00;10,2;81
"33";2016-01-05 00:00:00;9,70000000000005;83
"34";2016-01-05 03:00:00;9,60000000000002;77
"35";2016-01-05 06:00:00;8,40000000000003;70
"36";2016-01-05 09:00:00;9,10000000000002;76
"37";2016-01-05 12:00:00;11,6;64
"38";2016-01-05 15:00:00;11,1;67
"39";2016-01-05 18:00:00;9,60000000000002;63
"40";2016-01-05 21:00:00;7,10000000000002;73
"41";2016-01-06 00:00:00;5,40000000000003;79
"42";2016-01-06 03:00:00;5,70000000000005;83
"43";2016-01-06 06:00:00;6,10000000000002;80
"44";2016-01-06 09:00:00;7,5;77
"45";2016-01-06 12:00:00;11,5;66
"46";2016-01-06 15:00:00;NA;NA
"47";2016-01-06 18:00:00;9,40000000000003;68
"48";2016-01-06 21:00:00;9;72
"49";2016-01-07 00:00:00;8,10000000000002;79
"50";2016-01-07 03:00:00;7,70000000000005;91
"51";2016-01-07 06:00:00;7,5;95
"52";2016-01-07 09:00:00;7,60000000000002;94
"53";2016-01-07 12:00:00;12,9;75
"54";2016-01-07 15:00:00;15,2;68
"55";2016-01-07 18:00:00;13,7;75
"56";2016-01-07 21:00:00;14,1;62
"57";2016-01-08 00:00:00;10,3;89
"58";2016-01-08 03:00:00;9,20000000000005;91
"59";2016-01-08 06:00:00;7,5;94
"60";2016-01-08 09:00:00;8,20000000000005;94
"61";2016-01-08 12:00:00;12,5;77
"62";2016-01-08 15:00:00;13;77
"63";2016-01-08 18:00:00;10,2;89
"64";2016-01-08 21:00:00;8,80000000000001;90
"65";2016-01-09 00:00:00;10,1;89
"66";2016-01-09 03:00:00;11,6;89
"67";2016-01-09 06:00:00;10,9;92
"68";2016-01-09 09:00:00;11,7;91
"69";2016-01-09 12:00:00;12,9;86
"70";2016-01-09 15:00:00;13,3;84
"71";2016-01-09 18:00:00;8,70000000000005;90
"72";2016-01-09 21:00:00;9,60000000000002;97
"73";2016-01-10 00:00:00;10,7;98
"74";2016-01-10 03:00:00;9,70000000000005;97
"75";2016-01-10 06:00:00;9,80000000000001;98
"76";2016-01-10 09:00:00;10,4;98
"77";2016-01-10 12:00:00;12,5;93
"78";2016-01-10 15:00:00;14,8;79
"79";2016-01-10 18:00:00;11,2;93
