"";"date";"temperature";"humidite";"ID"
"1";2014-01-01;9,51250000000002;86,25;2014
"2";2014-01-02;10,7375;86,75;2014
"3";2014-01-03;10,7375;91;2014
"4";2014-01-04;11,4;91,5;2014
"5";2014-01-05;10,175;57;2014
"6";2014-01-06;8,72500000000002;77;2014
"7";2014-01-07;11,525;88,25;2014
"8";2014-01-08;12,1875;88;2014
"9";2014-01-09;11,6;84,625;2014
"10";2014-01-10;11,3875;83;2014
"11";2014-01-11;11,2375;83,625;2014
"12";2014-01-12;10,575;83,875;2014
"13";2014-01-13;9,83750000000002;91,25;2014
"14";2014-01-14;8,16250000000002;76,5;2014
"15";2014-01-15;6,73750000000003;68,375;2014
"16";2014-01-16;9,38750000000002;88,75;2014
"17";2014-01-17;9,77500000000003;84,875;2014
"18";2014-01-18;12,6875;83,375;2014
"19";2014-01-19;10,725;88,75;2014
"20";2014-01-20;9,33750000000001;67;2014
"21";2014-01-21;8,57500000000002;53,5;2014
"22";2014-01-22;5,26250000000001;73,25;2014
"23";2014-01-23;8,77500000000003;67,625;2014
"24";2014-01-24;8,67500000000001;67,125;2014
"25";2014-01-25;8,26250000000002;57;2014
"26";2014-01-26;12,4875;60,875;2014
"27";2014-01-27;10,0875;59,625;2014
"28";2014-01-28;6,73750000000003;66,875;2014
"29";2014-01-29;6,61250000000003;83;2014
"30";2014-01-30;6,60000000000003;88,25;2014
"31";2014-01-31;5,43750000000002;74,75;2014
"32";2014-02-01;5,86250000000002;89,625;2014
"33";2014-02-02;8,55000000000002;54,625;2014
"34";2014-02-03;7,13750000000002;68,875;2014
"35";2014-02-04;9,16250000000002;70,125;2014
"36";2014-02-05;11,6375;66,5;2014
"37";2014-02-06;8,85000000000002;75,75;2014
"38";2014-02-07;11,85;70;2014
"39";2014-02-08;7,51250000000002;76,75;2014
"40";2014-02-09;10,0625;61,25;2014
"41";2014-02-10;11,8375;73;2014
"42";2014-02-11;9,28750000000002;59,25;2014
"43";2014-02-12;9,58750000000002;56,125;2014
"44";2014-02-13;9,25000000000003;67,125;2014
"45";2014-02-14;10,0625;73,125;2014
"46";2014-02-15;13,3125;83;2014
"47";2014-02-16;10,775;68,5;2014
"48";2014-02-17;8,32500000000003;74,75;2014
"49";2014-02-18;9,67500000000003;77,75;2014
"50";2014-02-19;12,675;53,875;2014
"51";2014-02-20;10,75;67,75;2014
"52";2014-02-21;10,9125;65,75;2014
"53";2014-02-22;9,81250000000002;57,5;2014
"54";2014-02-23;10,375;69;2014
"55";2014-02-24;10,6;81,375;2014
"56";2014-02-25;11,3875;83,375;2014
"57";2014-02-26;9,17500000000002;68,625;2014
"58";2014-02-27;8,71250000000003;69;2014
"59";2014-02-28;8,86250000000003;69,875;2014
"60";2014-03-01;9,10000000000003;51,375;2014
"61";2014-03-02;9,18750000000003;48;2014
"62";2014-03-03;8,86250000000003;70,375;2014
"63";2014-03-04;10,0125;48,125;2014
"64";2014-03-05;11,225;42,75;2014
"65";2014-03-06;11,2375;47,625;2014
"66";2014-03-07;9,87500000000001;64,625;2014
"67";2014-03-08;11,375;63,25;2014
"68";2014-03-09;10,45;63,25;2014
"69";2014-03-10;9,10000000000002;69,75;2014
"70";2014-03-11;9,90000000000002;83,625;2014
"71";2014-03-12;10,3;71,375;2014
"72";2014-03-13;10,925;59;2014
"73";2014-03-14;11,55;64,375;2014
"74";2014-03-15;15,1875;51,25;2014
"75";2014-03-16;17,05;45,125;2014
"76";2014-03-17;15,75;51,125;2014
"77";2014-03-18;13,5125;78,75;2014
"78";2014-03-19;15,65;48,625;2014
"79";2014-03-20;12,75;72,625;2014
"80";2014-03-21;14,25;76,625;2014
"81";2014-03-22;12,925;81,75;2014
"82";2014-03-23;9,81250000000001;54,625;2014
"83";2014-03-24;10,7875;48;2014
"84";2014-03-25;10,5125;63,5;2014
"85";2014-03-26;10,675;62,375;2014
"86";2014-03-27;10,775;48,125;2014
"87";2014-03-28;10,2;64,625;2014
"88";2014-03-29;12,4;73,25;2014
"89";2014-03-30;13,8875;75,5;2014
"90";2014-03-31;12,4;82,125;2014
"91";2014-04-01;13,7;85,375;2014
"92";2014-04-02;14,7125;75,25;2014
"93";2014-04-03;14,825;73,875;2014
"94";2014-04-04;16,575;58,5;2014
"95";2014-04-05;18,1125;45;2014
"96";2014-04-06;17,05;49,625;2014
"97";2014-04-07;15,2125;70,625;2014
"98";2014-04-08;16,7;65,75;2014
"99";2014-04-09;15,6625;52,125;2014
"100";2014-04-10;14,5375;59,125;2014
"101";2014-04-11;13,575;87,125;2014
"102";2014-04-12;16;75,625;2014
"103";2014-04-13;19,8;48,375;2014
"104";2014-04-14;16,925;50,625;2014
"105";2014-04-15;18,7714285714286;26,7142857142857;2014
"106";2014-04-16;14,6375;40,875;2014
"107";2014-04-17;12,8375;75,25;2014
"108";2014-04-18;15,425;59,5;2014
"109";2014-04-19;14,65;36,75;2014
"110";2014-04-20;10,6875;74,625;2014
"111";2014-04-21;13,6625;77,375;2014
"112";2014-04-22;14,2;85,25;2014
"113";2014-04-23;16,45;72,625;2014
"114";2014-04-24;17,4125;61,625;2014
"115";2014-04-25;15,7375;66,5;2014
"116";2014-04-26;15,4;60,875;2014
"117";2014-04-27;14,9875;52,875;2014
"118";2014-04-28;15,25;51;2014
"119";2014-04-29;17,675;48,125;2014
"120";2014-04-30;17,55;45,625;2014
"121";2014-05-01;17,7625;46,5;2014
"122";2014-05-02;17,05;44,875;2014
"123";2014-05-03;18,125;38;2014
"124";2014-05-04;16,6;37,25;2014
"125";2014-05-05;15,1375;59,5;2014
"126";2014-05-06;15,05;79,875;2014
"127";2014-05-07;18,3;64,875;2014
"128";2014-05-08;17,8125;60,625;2014
"129";2014-05-09;22,1875;44,875;2014
"130";2014-05-10;20,0875;56;2014
"131";2014-05-11;20,1625;45,625;2014
"132";2014-05-12;17,5875;39;2014
"133";2014-05-13;17;34,625;2014
"134";2014-05-14;17,3125;37,125;2014
"135";2014-05-15;18,0125;30,875;2014
"136";2014-05-16;17,1625;35,5;2014
"137";2014-05-17;18,75;40,75;2014
"138";2014-05-18;16,1;73,875;2014
"139";2014-05-19;15,9;85,125;2014
"140";2014-05-20;17,25;81,625;2014
"141";2014-05-21;17,8;80,75;2014
"142";2014-05-22;17,0375;90,25;2014
"143";2014-05-23;15,2875;73,875;2014
"144";2014-05-24;14,875;63,375;2014
"145";2014-05-25;16,175;63,125;2014
"146";2014-05-26;15,175;66,625;2014
"147";2014-05-27;17,425;46,75;2014
"148";2014-05-28;16,5375;62,25;2014
"149";2014-05-29;20,1625;46,375;2014
"150";2014-05-30;20,725;45,375;2014
"151";2014-05-31;21,5375;44,25;2014
"152";2014-06-01;21,2125;41,5;2014
"153";2014-06-02;21,45;35,125;2014
"154";2014-06-03;21,65;40,625;2014
"155";2014-06-04;19,5125;53,5;2014
"156";2014-06-05;18,4875;53,625;2014
"157";2014-06-06;18,8125;73,875;2014
"158";2014-06-07;20,225;71,75;2014
"159";2014-06-08;22,2625;56,875;2014
"160";2014-06-09;23,1875;45,625;2014
"161";2014-06-10;24,25;47,25;2014
"162";2014-06-11;26,3375;47,5;2014
"163";2014-06-12;27,325;51,5;2014
"164";2014-06-13;27,575;49,625;2014
"165";2014-06-14;26,9375;43,5;2014
"166";2014-06-15;21,525;51,25;2014
"167";2014-06-16;23,4875;45,625;2014
"168";2014-06-17;21,625;47,625;2014
"169";2014-06-18;19,8625;61,625;2014
"170";2014-06-19;21,025;58;2014
"171";2014-06-20;23,45;50,25;2014
"172";2014-06-21;23,0875;58,125;2014
"173";2014-06-22;22,6875;78,125;2014
"174";2014-06-23;23,25;77,125;2014
"175";2014-06-24;24,8875;64,125;2014
"176";2014-06-25;22,1625;73;2014
"177";2014-06-26;25,2;42;2014
"178";2014-06-27;23,7125;54,25;2014
"179";2014-06-28;22,8875;78,625;2014
"180";2014-06-29;22,0625;48,25;2014
"181";2014-06-30;22,15;44;2014
"182";2014-07-01;20,9375;69,125;2014
"183";2014-07-02;22,4125;73,375;2014
"184";2014-07-03;22,975;62,125;2014
"185";2014-07-04;23,375;64,25;2014
"186";2014-07-05;22,9125;67;2014
"187";2014-07-06;22,825;83,25;2014
